"","year","run_95","julian","std.error","statistic","p.value","k","pop","t","date","count","Year","cumsum","fit","fit_count","fit_run","fit_cumsum","julian95","alpha"
"31",1988,211,145,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,7.06596461635061e-11,0,0,0,NA,0.8
"32",1988,211,146,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,1.02969445302804e-09,0,0,0,NA,0.8
"33",1988,211,147,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,1.21613359268811e-08,0,0,0,NA,0.8
"34",1988,211,148,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,1.18344653215114e-07,0,0,0,NA,0.8
"35",1988,211,149,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,9.63401693095438e-07,0,0,0,NA,0.8
"36",1988,211,150,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,6.65329982772425e-06,0,0,0,NA,0.8
"37",1988,211,151,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,3.94857482715803e-05,0,0,0,NA,0.8
"38",1988,211,152,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,0.000203788862035252,0,0,0,NA,0.8
"39",1988,211,153,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,0.000924731245889742,0,0,0,NA,0.8
"40",1988,211,154,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,0.00372675325645271,0,0,0,NA,0.8
"41",1988,211,155,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,0.013463774330338,0,0,0,NA,0.8
"42",1988,211,156,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,0.0439792860587729,0,0,0,NA,0.8
"43",1988,211,157,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,0.130920205474572,0,0,0,NA,0.8
"44",1988,211,158,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,0.35777099190835,0,0,0,NA,0.8
"45",1988,211,159,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-07,2,"1988",2,0.903562561116174,1,2,2,NA,0.8
"46",1988,211,160,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,2.12203273105933,1,1,3,NA,0.8
"47",1988,211,161,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,4.66081731433365,3,3,6,NA,0.8
"48",1988,211,162,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-10,1,"1988",3,9.62430717780916,5,1,7,NA,0.8
"49",1988,211,163,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-11,1,"1988",4,18.7748541652429,9,1,8,NA,0.8
"50",1988,211,164,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,34.7552790601881,16,16,24,NA,0.8
"51",1988,211,165,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,61.3038210553807,27,27,51,NA,0.8
"52",1988,211,166,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,103.424223407908,42,42,93,NA,0.8
"53",1988,211,167,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,167.471647480634,64,64,157,NA,0.8
"54",1988,211,168,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,261.121133300028,94,94,251,NA,0.8
"55",1988,211,169,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-17,3,"1988",7,393.198863121832,132,3,254,NA,0.8
"56",1988,211,170,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-18,2,"1988",9,573.37502692663,180,2,256,NA,0.8
"57",1988,211,171,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-19,3,"1988",12,811.736885758223,238,3,259,NA,0.8
"58",1988,211,172,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-20,2,"1988",14,1118.27776162732,307,2,261,NA,0.8
"59",1988,211,173,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,1502.34906606431,384,384,645,NA,0.8
"60",1988,211,174,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-22,957,"1988",971,1972.12649845361,470,957,1602,NA,0.8
"61",1988,211,175,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,2534.13820978588,562,562,2164,NA,0.8
"62",1988,211,176,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-24,14,"1988",985,3192.89340178465,659,14,2178,NA,0.8
"63",1988,211,177,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-25,5,"1988",990,3950.63670795479,758,5,2183,NA,0.8
"64",1988,211,178,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-26,35,"1988",1025,4807.2392135735,857,35,2218,NA,0.8
"65",1988,211,179,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-27,25,"1988",1050,5760.22329068528,953,25,2243,NA,0.8
"66",1988,211,180,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-28,1144,"1988",2194,6804.90715176615,1045,1144,3387,NA,0.8
"67",1988,211,181,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-29,8145,"1988",10339,7934.64706376444,1130,8145,11532,NA,0.8
"68",1988,211,182,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-06-30,1775,"1988",12114,9141.1507536905,1207,1775,13307,NA,0.8
"69",1988,211,183,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-01,604,"1988",12718,10414.8343982392,1274,604,13911,NA,0.8
"70",1988,211,184,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-02,2755,"1988",15473,11745.1971070097,1330,2755,16666,NA,0.8
"71",1988,211,185,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-03,987,"1988",16460,13121.1902096386,1376,987,17653,NA,0.8
"72",1988,211,186,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-04,94,"1988",16554,14531.5631607405,1410,94,17747,NA,0.8
"73",1988,211,187,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-05,253,"1988",16807,15965.1727946526,1434,253,18000,NA,0.8
"74",1988,211,188,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-06,490,"1988",17297,17411.247454267,1446,490,18490,NA,0.8
"75",1988,211,188,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-06,1,"1988",17298,17411.247454267,0,1,18491,NA,0.8
"76",1988,211,189,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-07,3679,"1988",20977,18859.6018097008,1448,3679,22170,NA,0.8
"77",1988,211,190,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-08,281,"1988",21258,20300.8017539241,1441,281,22451,NA,0.8
"78",1988,211,190,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-08,1,"1988",21259,20300.8017539241,0,1,22452,NA,0.8
"79",1988,211,191,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-09,20,"1988",21279,21726.2815246715,1425,20,22472,NA,0.8
"80",1988,211,191,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-09,1,"1988",21280,21726.2815246715,0,1,22473,NA,0.8
"81",1988,211,192,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-10,1329,"1988",22609,23128.4171639492,1402,1329,23802,NA,0.8
"82",1988,211,192,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-10,1,"1988",22610,23128.4171639492,0,1,23803,NA,0.8
"83",1988,211,193,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-11,1683,"1988",24293,24500.5616628601,1372,1683,25486,NA,0.8
"84",1988,211,194,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-12,1021,"1988",25314,25837.0477623168,1336,1021,26507,NA,0.8
"85",1988,211,195,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-13,4210,"1988",29524,27133.164516461,1296,4210,30717,NA,0.8
"86",1988,211,196,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-14,255,"1988",29779,28385.1135010109,1252,255,30972,NA,0.8
"87",1988,211,197,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-15,72,"1988",29851,29589.9500775261,1205,72,31044,NA,0.8
"88",1988,211,197,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-15,1,"1988",29852,29589.9500775261,0,1,31045,NA,0.8
"89",1988,211,198,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-16,175,"1988",30027,30745.5145037072,1156,175,31220,NA,0.8
"90",1988,211,199,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-17,190,"1988",30217,31850.3569870649,1105,190,31410,NA,0.8
"91",1988,211,200,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-18,519,"1988",30736,32903.6600733693,1053,519,31929,NA,0.8
"92",1988,211,200,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-18,3,"1988",30739,32903.6600733693,0,3,31932,NA,0.8
"93",1988,211,201,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-19,1714,"1988",32453,33905.1610839547,1002,1714,33646,NA,0.8
"94",1988,211,202,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-20,717,"1988",33170,34855.0766944115,950,717,34363,NA,0.8
"95",1988,211,203,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-21,64,"1988",33234,35754.0311970856,899,64,34427,NA,0.8
"96",1988,211,204,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,36602.9895178529,849,849,35276,NA,0.8
"97",1988,211,205,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-23,2275,"1988",35509,37403.1956641996,800,2275,37551,NA,0.8
"98",1988,211,206,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-24,4,"1988",35513,38156.1169627094,753,4,37555,NA,0.8
"99",1988,211,207,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-25,3378,"1988",38891,38863.3941929566,707,3378,40933,NA,0.8
"100",1988,211,208,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-26,484,"1988",39375,39526.7975334152,663,484,41417,NA,0.8
"101",1988,211,209,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-27,219,"1988",39594,40148.1880947261,621,219,41636,NA,0.8
"102",1988,211,210,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-28,1113,"1988",40707,40729.4847180407,581,1113,42749,NA,0.8
"103",1988,211,210,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-28,1,"1988",40708,40729.4847180407,0,1,42750,NA,0.8
"104",1988,211,211,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-29,948,"1988",41656,41272.6356532775,543,948,43698,43698,0.8
"105",1988,211,211,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-29,4,"1988",41660,41272.6356532775,0,4,43702,43702,0.8
"106",1988,211,212,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-30,1074,"1988",42734,41779.5946968613,507,1074,44776,NA,0.3
"107",1988,211,213,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-07-31,377,"1988",43111,42252.3013546451,473,377,45153,NA,0.3
"108",1988,211,214,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-01,101,"1988",43212,42692.6645979407,440,101,45254,NA,0.3
"109",1988,211,215,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-02,1319,"1988",44531,43102.549794505,410,1319,46573,NA,0.3
"110",1988,211,216,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-03,57,"1988",44588,43483.7684183352,381,57,46630,NA,0.3
"111",1988,211,217,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-04,445,"1988",45033,43838.0701693696,354,445,47075,NA,0.3
"112",1988,211,218,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-05,323,"1988",45356,44167.1371644079,329,323,47398,NA,0.3
"113",1988,211,219,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-06,323,"1988",45679,44472.5798920617,305,323,47721,NA,0.3
"114",1988,211,220,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-07,7,"1988",45686,44755.9346560435,283,7,47728,NA,0.3
"115",1988,211,221,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-08,76,"1988",45762,45018.6622616862,263,76,47804,NA,0.3
"116",1988,211,222,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-09,15,"1988",45777,45262.1477296377,243,15,47819,NA,0.3
"117",1988,211,223,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-10,44,"1988",45821,45487.7008477834,226,44,47863,NA,0.3
"118",1988,211,224,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-11,64,"1988",45885,45696.5573973926,209,64,47927,NA,0.3
"119",1988,211,225,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-12,81,"1988",45966,45889.8809121605,193,81,48008,NA,0.3
"120",1988,211,226,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-13,56,"1988",46022,46068.7648492208,179,56,48064,NA,0.3
"121",1988,211,227,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-14,123,"1988",46145,46234.2350694049,165,123,48187,NA,0.3
"122",1988,211,228,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-15,98,"1988",46243,46387.2525401233,153,98,48285,NA,0.3
"123",1988,211,229,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-16,50,"1988",46293,46528.7161883933,141,50,48335,NA,0.3
"124",1988,211,230,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-17,38,"1988",46331,46659.4658438806,131,38,48373,NA,0.3
"125",1988,211,231,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-18,30,"1988",46361,46780.2852225293,121,30,48403,NA,0.3
"126",1988,211,232,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-19,19,"1988",46380,46891.9049105857,112,19,48422,NA,0.3
"127",1988,211,233,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-20,28,"1988",46408,46995.005316735,103,28,48450,NA,0.3
"128",1988,211,234,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,1988-08-21,9,"1988",46417,47090.2195668137,95,9,48459,NA,0.3
"129",1988,211,235,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47178.1363212762,88,88,48547,NA,0.3
"130",1988,211,236,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47259.3025004101,81,81,48628,NA,0.3
"131",1988,211,237,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47334.2259063241,75,75,48703,NA,0.3
"132",1988,211,238,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47403.3777340872,69,69,48772,NA,0.3
"133",1988,211,239,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47467.1949671621,64,64,48836,NA,0.3
"134",1988,211,240,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47526.0826545438,59,59,48895,NA,0.3
"135",1988,211,241,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47580.4160688506,54,54,48949,NA,0.3
"136",1988,211,242,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47630.5427460864,50,50,48999,NA,0.3
"137",1988,211,243,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47676.7844089615,46,46,49045,NA,0.3
"138",1988,211,244,196.628088372029,256.336148049955,1.94366987331722e-37,0.0816838185897751,48223.4578910603,188.227167963085,NA,NA,"1988",NA,47719.4387765626,43,43,49088,NA,0.3
"139",1989,212,115,266.91829958261,295.922007403378,1.83253616907321e-50,0.0689974447826418,86998.7381041702,181.009713561568,NA,NA,"1989",NA,4.52643507826384e-37,0,0,0,NA,0.8
"140",1989,212,116,266.91829958261,295.922007403378,1.83253616907321e-50,0.0689974447826418,86998.7381041702,181.009713561568,NA,NA,"1989",NA,2.55966396900068e-34,0,0,0,NA,0.8
"141",1989,212,117,266.91829958261,295.922007403378,1.83253616907321e-50,0.0689974447826418,86998.7381041702,181.009713561568,NA,NA,"1989",NA,9.48642888734745e-32,0,0,0,NA,0.8
"142",1989,212,118,266.91829958261,295.922007403378,1.83253616907321e-50,0.0689974447826418,86998.7381041702,181.009713561568,NA,NA,"1989",NA,2.3700105027996e-29,0,0,0,NA,0.8
"143",1989,212,119,266.91829958261,295.922007403378,1.83253616907321e-50,0.0689974447826418,86998.7381041702,181.009713561568,NA,NA,"1989",NA,4.09773985673786e-27,0,0,0,NA,0.8
