date,count,species,year
6/6/1997,609,Sockeye,1997
6/7/1997,6,Sockeye,1997
6/8/1997,184,Sockeye,1997
6/9/1997,1191,Sockeye,1997
6/10/1997,3,Sockeye,1997
6/11/1997,0,Sockeye,1997
6/12/1997,22,Sockeye,1997
6/13/1997,90,Sockeye,1997
6/14/1997,1019,Sockeye,1997
6/15/1997,141,Sockeye,1997
6/16/1997,878,Sockeye,1997
6/17/1997,64,Sockeye,1997
6/18/1997,0,Sockeye,1997
6/19/1997,726,Sockeye,1997
6/20/1997,716,Sockeye,1997
6/21/1997,237,Sockeye,1997
6/22/1997,251,Sockeye,1997
6/23/1997,1330,Sockeye,1997
6/24/1997,114,Sockeye,1997
6/25/1997,313,Sockeye,1997
6/26/1997,352,Sockeye,1997
6/27/1997,1402,Sockeye,1997
6/28/1997,757,Sockeye,1997
6/29/1997,2292,Sockeye,1997
6/30/1997,841,Sockeye,1997
7/1/1997,210,Sockeye,1997
7/2/1997,50,Sockeye,1997
7/3/1997,1348,Sockeye,1997
7/4/1997,1148,Sockeye,1997
7/5/1997,1503,Sockeye,1997
7/6/1997,455,Sockeye,1997
7/7/1997,1368,Sockeye,1997
7/8/1997,291,Sockeye,1997
7/9/1997,58,Sockeye,1997
7/10/1997,552,Sockeye,1997
7/11/1997,1053,Sockeye,1997
7/12/1997,2385,Sockeye,1997
7/13/1997,971,Sockeye,1997
7/14/1997,167,Sockeye,1997
7/15/1997,349,Sockeye,1997
7/16/1997,785,Sockeye,1997
7/17/1997,595,Sockeye,1997
7/18/1997,1488,Sockeye,1997
7/19/1997,831,Sockeye,1997
7/20/1997,638,Sockeye,1997
7/21/1997,1125,Sockeye,1997
7/22/1997,566,Sockeye,1997
7/23/1997,765,Sockeye,1997
7/24/1997,637,Sockeye,1997
7/25/1997,699,Sockeye,1997
7/26/1997,847,Sockeye,1997
7/27/1997,973,Sockeye,1997
7/28/1997,1177,Sockeye,1997
7/29/1997,639,Sockeye,1997
7/30/1997,859,Sockeye,1997
7/31/1997,489,Sockeye,1997
8/1/1997,400,Sockeye,1997
8/2/1997,322,Sockeye,1997
8/3/1997,409,Sockeye,1997
8/4/1997,331,Sockeye,1997
8/5/1997,152,Sockeye,1997
8/6/1997,628,Sockeye,1997
8/7/1997,510,Sockeye,1997
5/4/1998,0,Sockeye,1998
5/5/1998,0,Sockeye,1998
5/6/1998,0,Sockeye,1998
5/7/1998,0,Sockeye,1998
5/8/1998,0,Sockeye,1998
5/9/1998,0,Sockeye,1998
5/10/1998,0,Sockeye,1998
5/11/1998,0,Sockeye,1998
5/12/1998,0,Sockeye,1998
5/13/1998,0,Sockeye,1998
5/14/1998,0,Sockeye,1998
5/15/1998,0,Sockeye,1998
5/16/1998,0,Sockeye,1998
5/17/1998,0,Sockeye,1998
5/18/1998,0,Sockeye,1998
5/19/1998,0,Sockeye,1998
5/20/1998,0,Sockeye,1998
5/21/1998,0,Sockeye,1998
5/22/1998,0,Sockeye,1998
5/23/1998,0,Sockeye,1998
5/24/1998,0,Sockeye,1998
5/25/1998,3,Sockeye,1998
5/26/1998,8,Sockeye,1998
5/27/1998,0,Sockeye,1998
5/28/1998,0,Sockeye,1998
5/29/1998,0,Sockeye,1998
5/30/1998,0,Sockeye,1998
5/31/1998,10,Sockeye,1998
6/1/1998,9,Sockeye,1998
6/2/1998,23,Sockeye,1998
6/3/1998,0,Sockeye,1998
6/4/1998,14,Sockeye,1998
6/5/1998,21,Sockeye,1998
6/6/1998,34,Sockeye,1998
6/7/1998,13,Sockeye,1998
6/8/1998,2,Sockeye,1998
6/9/1998,16,Sockeye,1998
6/10/1998,0,Sockeye,1998
6/11/1998,301,Sockeye,1998
6/12/1998,744,Sockeye,1998
6/13/1998,809,Sockeye,1998
6/14/1998,530,Sockeye,1998
6/15/1998,0,Sockeye,1998
6/16/1998,11,Sockeye,1998
6/17/1998,241,Sockeye,1998
6/18/1998,178,Sockeye,1998
6/19/1998,0,Sockeye,1998
6/20/1998,132,Sockeye,1998
6/21/1998,1191,Sockeye,1998
6/22/1998,1955,Sockeye,1998
6/23/1998,377,Sockeye,1998
6/24/1998,84,Sockeye,1998
6/25/1998,2,Sockeye,1998
6/26/1998,76,Sockeye,1998
6/27/1998,603,Sockeye,1998
6/28/1998,2,Sockeye,1998
6/29/1998,994,Sockeye,1998
6/30/1998,1062,Sockeye,1998
7/1/1998,520,Sockeye,1998
7/2/1998,602,Sockeye,1998
7/3/1998,1639,Sockeye,1998
7/4/1998,213,Sockeye,1998
7/5/1998,26,Sockeye,1998
7/6/1998,3715,Sockeye,1998
7/7/1998,2495,Sockeye,1998
7/8/1998,2060,Sockeye,1998
7/9/1998,1830,Sockeye,1998
7/10/1998,614,Sockeye,1998
7/11/1998,1392,Sockeye,1998
7/12/1998,2217,Sockeye,1998
7/13/1998,3856,Sockeye,1998
7/14/1998,3646,Sockeye,1998
7/15/1998,631,Sockeye,1998
7/16/1998,1935,Sockeye,1998
7/17/1998,606,Sockeye,1998
7/18/1998,2216,Sockeye,1998
7/19/1998,561,Sockeye,1998
7/20/1998,308,Sockeye,1998
7/21/1998,69,Sockeye,1998
7/22/1998,1680,Sockeye,1998
7/23/1998,208,Sockeye,1998
7/24/1998,224,Sockeye,1998
7/25/1998,112,Sockeye,1998
7/26/1998,220,Sockeye,1998
7/27/1998,710,Sockeye,1998
7/28/1998,1084,Sockeye,1998
7/29/1998,1005,Sockeye,1998
7/30/1998,549,Sockeye,1998
7/31/1998,652,Sockeye,1998
8/1/1998,907,Sockeye,1998
8/2/1998,673,Sockeye,1998
8/3/1998,1177,Sockeye,1998
8/4/1998,285,Sockeye,1998
8/5/1998,464,Sockeye,1998
5/9/1999,0,Sockeye,1999
5/10/1999,0,Sockeye,1999
5/11/1999,0,Sockeye,1999
5/12/1999,0,Sockeye,1999
5/13/1999,0,Sockeye,1999
5/14/1999,0,Sockeye,1999
5/15/1999,0,Sockeye,1999
5/16/1999,0,Sockeye,1999
5/17/1999,0,Sockeye,1999
5/18/1999,0,Sockeye,1999
5/19/1999,0,Sockeye,1999
5/20/1999,0,Sockeye,1999
5/21/1999,0,Sockeye,1999
5/22/1999,0,Sockeye,1999
5/23/1999,0,Sockeye,1999
5/24/1999,0,Sockeye,1999
5/25/1999,0,Sockeye,1999
5/26/1999,0,Sockeye,1999
5/27/1999,0,Sockeye,1999
5/28/1999,0,Sockeye,1999
5/29/1999,0,Sockeye,1999
5/30/1999,0,Sockeye,1999
5/31/1999,0,Sockeye,1999
6/1/1999,0,Sockeye,1999
6/2/1999,3,Sockeye,1999
6/3/1999,3,Sockeye,1999
6/4/1999,1,Sockeye,1999
6/5/1999,16,Sockeye,1999
6/6/1999,1,Sockeye,1999
6/7/1999,11,Sockeye,1999
6/8/1999,0,Sockeye,1999
6/9/1999,0,Sockeye,1999
6/10/1999,0,Sockeye,1999
6/11/1999,0,Sockeye,1999
6/12/1999,10,Sockeye,1999
6/13/1999,431,Sockeye,1999
6/14/1999,0,Sockeye,1999
6/15/1999,574,Sockeye,1999
6/16/1999,278,Sockeye,1999
6/17/1999,0,Sockeye,1999
6/18/1999,187,Sockeye,1999
6/19/1999,50,Sockeye,1999
6/20/1999,254,Sockeye,1999
6/21/1999,2572,Sockeye,1999
6/22/1999,6,Sockeye,1999
6/23/1999,1253,Sockeye,1999
6/24/1999,519,Sockeye,1999
6/25/1999,979,Sockeye,1999
6/26/1999,121,Sockeye,1999
6/27/1999,950,Sockeye,1999
6/28/1999,1270,Sockeye,1999
6/29/1999,1239,Sockeye,1999
6/30/1999,1741,Sockeye,1999
7/1/1999,1979,Sockeye,1999
7/2/1999,512,Sockeye,1999
7/3/1999,2130,Sockeye,1999
7/4/1999,4268,Sockeye,1999
7/5/1999,2016,Sockeye,1999
7/6/1999,719,Sockeye,1999
7/7/1999,2284,Sockeye,1999
7/8/1999,131,Sockeye,1999
7/9/1999,511,Sockeye,1999
7/10/1999,2556,Sockeye,1999
7/11/1999,282,Sockeye,1999
7/12/1999,62,Sockeye,1999
7/13/1999,1356,Sockeye,1999
7/14/1999,1202,Sockeye,1999
7/15/1999,1369,Sockeye,1999
7/16/1999,2425,Sockeye,1999
7/17/1999,729,Sockeye,1999
7/18/1999,183,Sockeye,1999
7/19/1999,3689,Sockeye,1999
7/20/1999,3887,Sockeye,1999
7/21/1999,311,Sockeye,1999
7/22/1999,1769,Sockeye,1999
7/23/1999,2493,Sockeye,1999
7/24/1999,214,Sockeye,1999
7/25/1999,67,Sockeye,1999
7/26/1999,784,Sockeye,1999
7/27/1999,1977,Sockeye,1999
7/28/1999,1514,Sockeye,1999
7/29/1999,544,Sockeye,1999
7/30/1999,219,Sockeye,1999
7/31/1999,369,Sockeye,1999
8/1/1999,569,Sockeye,1999
8/2/1999,933,Sockeye,1999
8/3/1999,3135,Sockeye,1999
8/4/1999,935,Sockeye,1999
8/5/1999,459,Sockeye,1999
8/6/1999,493,Sockeye,1999
5/8/2000,0,Sockeye,2000
5/9/2000,0,Sockeye,2000
5/10/2000,0,Sockeye,2000
5/11/2000,0,Sockeye,2000
5/12/2000,0,Sockeye,2000
5/13/2000,0,Sockeye,2000
5/14/2000,0,Sockeye,2000
5/15/2000,0,Sockeye,2000
5/16/2000,0,Sockeye,2000
5/17/2000,0,Sockeye,2000
5/18/2000,0,Sockeye,2000
5/19/2000,0,Sockeye,2000
5/20/2000,0,Sockeye,2000
5/21/2000,0,Sockeye,2000
5/22/2000,0,Sockeye,2000
5/23/2000,0,Sockeye,2000
5/24/2000,0,Sockeye,2000
5/25/2000,0,Sockeye,2000
5/26/2000,0,Sockeye,2000
5/27/2000,0,Sockeye,2000
5/28/2000,0,Sockeye,2000
5/29/2000,1,Sockeye,2000
5/30/2000,1,Sockeye,2000
5/31/2000,0,Sockeye,2000
6/1/2000,0,Sockeye,2000
6/2/2000,0,Sockeye,2000
6/3/2000,0,Sockeye,2000
6/4/2000,4,Sockeye,2000
6/5/2000,0,Sockeye,2000
6/6/2000,5,Sockeye,2000
6/7/2000,35,Sockeye,2000
6/8/2000,2,Sockeye,2000
6/9/2000,171,Sockeye,2000
6/10/2000,547,Sockeye,2000
6/11/2000,0,Sockeye,2000
6/12/2000,0,Sockeye,2000
6/13/2000,0,Sockeye,2000
6/14/2000,258,Sockeye,2000
6/15/2000,2363,Sockeye,2000
6/16/2000,11,Sockeye,2000
6/17/2000,1607,Sockeye,2000
6/18/2000,2143,Sockeye,2000
6/19/2000,82,Sockeye,2000
6/20/2000,1222,Sockeye,2000
6/21/2000,422,Sockeye,2000
6/22/2000,14,Sockeye,2000
6/23/2000,267,Sockeye,2000
6/24/2000,124,Sockeye,2000
6/25/2000,277,Sockeye,2000
6/26/2000,674,Sockeye,2000
6/27/2000,336,Sockeye,2000
6/28/2000,860,Sockeye,2000
6/29/2000,398,Sockeye,2000
6/30/2000,1101,Sockeye,2000
7/1/2000,2379,Sockeye,2000
7/2/2000,2260,Sockeye,2000
7/3/2000,1936,Sockeye,2000
7/4/2000,783,Sockeye,2000
7/5/2000,1,Sockeye,2000
7/6/2000,456,Sockeye,2000
7/7/2000,197,Sockeye,2000
7/8/2000,1710,Sockeye,2000
7/9/2000,1028,Sockeye,2000
7/10/2000,2185,Sockeye,2000
7/11/2000,103,Sockeye,2000
7/12/2000,754,Sockeye,2000
7/13/2000,205,Sockeye,2000
7/14/2000,404,Sockeye,2000
7/15/2000,403,Sockeye,2000
7/16/2000,25,Sockeye,2000
7/17/2000,1353,Sockeye,2000
7/18/2000,776,Sockeye,2000
7/19/2000,260,Sockeye,2000
7/20/2000,154,Sockeye,2000
7/21/2000,235,Sockeye,2000
7/22/2000,1335,Sockeye,2000
7/23/2000,374,Sockeye,2000
7/24/2000,19,Sockeye,2000
7/25/2000,434,Sockeye,2000
7/26/2000,1378,Sockeye,2000
7/27/2000,1626,Sockeye,2000
7/28/2000,1571,Sockeye,2000
7/29/2000,583,Sockeye,2000
7/30/2000,1031,Sockeye,2000
7/31/2000,170,Sockeye,2000
8/1/2000,70,Sockeye,2000
8/2/2000,465,Sockeye,2000
8/3/2000,276,Sockeye,2000
8/4/2000,495,Sockeye,2000
8/5/2000,376,Sockeye,2000
8/6/2000,265,Sockeye,2000
8/7/2000,361,Sockeye,2000
8/8/2000,193,Sockeye,2000
5/2/2001,0,Sockeye,2001
5/3/2001,0,Sockeye,2001
5/4/2001,0,Sockeye,2001
5/5/2001,0,Sockeye,2001
5/6/2001,0,Sockeye,2001
5/7/2001,0,Sockeye,2001
5/8/2001,0,Sockeye,2001
5/9/2001,0,Sockeye,2001
5/10/2001,0,Sockeye,2001
5/11/2001,0,Sockeye,2001
5/12/2001,0,Sockeye,2001
5/13/2001,0,Sockeye,2001
5/14/2001,0,Sockeye,2001
5/15/2001,0,Sockeye,2001
5/16/2001,0,Sockeye,2001
5/17/2001,0,Sockeye,2001
5/18/2001,0,Sockeye,2001
5/19/2001,0,Sockeye,2001
5/20/2001,0,Sockeye,2001
5/21/2001,0,Sockeye,2001
5/22/2001,0,Sockeye,2001
5/23/2001,0,Sockeye,2001
5/24/2001,0,Sockeye,2001
5/25/2001,3,Sockeye,2001
5/26/2001,2,Sockeye,2001
5/27/2001,11,Sockeye,2001
5/28/2001,0,Sockeye,2001
5/29/2001,6,Sockeye,2001
5/30/2001,13,Sockeye,2001
5/31/2001,0,Sockeye,2001
6/1/2001,172,Sockeye,2001
6/2/2001,5,Sockeye,2001
6/3/2001,11,Sockeye,2001
6/4/2001,0,Sockeye,2001
6/5/2001,98,Sockeye,2001
6/6/2001,562,Sockeye,2001
6/7/2001,709,Sockeye,2001
6/8/2001,1459,Sockeye,2001
6/9/2001,496,Sockeye,2001
6/10/2001,796,Sockeye,2001
6/11/2001,178,Sockeye,2001
6/12/2001,3,Sockeye,2001
6/13/2001,0,Sockeye,2001
6/14/2001,519,Sockeye,2001
6/15/2001,707,Sockeye,2001
6/16/2001,351,Sockeye,2001
6/17/2001,424,Sockeye,2001
6/18/2001,1477,Sockeye,2001
6/19/2001,85,Sockeye,2001
6/20/2001,309,Sockeye,2001
6/21/2001,144,Sockeye,2001
6/22/2001,710,Sockeye,2001
6/23/2001,962,Sockeye,2001
6/24/2001,1938,Sockeye,2001
6/25/2001,866,Sockeye,2001
6/26/2001,849,Sockeye,2001
6/27/2001,1432,Sockeye,2001
6/28/2001,181,Sockeye,2001
6/29/2001,311,Sockeye,2001
6/30/2001,1918,Sockeye,2001
7/1/2001,1453,Sockeye,2001
7/2/2001,3161,Sockeye,2001
7/3/2001,498,Sockeye,2001
7/4/2001,47,Sockeye,2001
7/5/2001,302,Sockeye,2001
7/6/2001,1379,Sockeye,2001
7/7/2001,648,Sockeye,2001
7/8/2001,1464,Sockeye,2001
7/9/2001,807,Sockeye,2001
7/10/2001,307,Sockeye,2001
7/11/2001,138,Sockeye,2001
7/12/2001,44,Sockeye,2001
7/13/2001,936,Sockeye,2001
7/14/2001,3217,Sockeye,2001
7/15/2001,2134,Sockeye,2001
7/16/2001,2716,Sockeye,2001
7/17/2001,2610,Sockeye,2001
7/18/2001,984,Sockeye,2001
7/19/2001,2432,Sockeye,2001
7/20/2001,2365,Sockeye,2001
7/21/2001,1611,Sockeye,2001
7/22/2001,2117,Sockeye,2001
7/23/2001,603,Sockeye,2001
7/24/2001,331,Sockeye,2001
7/25/2001,1410,Sockeye,2001
7/26/2001,1530,Sockeye,2001
7/27/2001,1453,Sockeye,2001
7/28/2001,555,Sockeye,2001
7/29/2001,723,Sockeye,2001
7/30/2001,1317,Sockeye,2001
7/31/2001,337,Sockeye,2001
8/1/2001,454,Sockeye,2001
8/2/2001,363,Sockeye,2001
8/3/2001,855,Sockeye,2001
8/4/2001,507,Sockeye,2001
8/5/2001,615,Sockeye,2001
8/6/2001,117,Sockeye,2001
8/7/2001,27,Sockeye,2001
8/8/2001,60,Sockeye,2001
5/10/2002,0,Sockeye,2002
5/11/2002,0,Sockeye,2002
5/12/2002,0,Sockeye,2002
5/13/2002,0,Sockeye,2002
5/14/2002,0,Sockeye,2002
5/15/2002,0,Sockeye,2002
5/16/2002,0,Sockeye,2002
5/17/2002,0,Sockeye,2002
5/18/2002,0,Sockeye,2002
5/19/2002,0,Sockeye,2002
5/20/2002,0,Sockeye,2002
5/21/2002,0,Sockeye,2002
5/22/2002,0,Sockeye,2002
5/23/2002,0,Sockeye,2002
5/24/2002,0,Sockeye,2002
5/25/2002,0,Sockeye,2002
5/26/2002,0,Sockeye,2002
5/27/2002,2,Sockeye,2002
5/28/2002,2,Sockeye,2002
5/29/2002,0,Sockeye,2002
5/30/2002,5,Sockeye,2002
5/31/2002,19,Sockeye,2002
6/1/2002,28,Sockeye,2002
6/2/2002,57,Sockeye,2002
6/3/2002,0,Sockeye,2002
6/4/2002,110,Sockeye,2002
6/5/2002,126,Sockeye,2002
6/6/2002,0,Sockeye,2002
6/7/2002,274,Sockeye,2002
6/8/2002,5,Sockeye,2002
6/9/2002,541,Sockeye,2002
6/10/2002,783,Sockeye,2002
6/11/2002,42,Sockeye,2002
6/12/2002,288,Sockeye,2002
6/13/2002,0,Sockeye,2002
6/14/2002,223,Sockeye,2002
6/15/2002,1465,Sockeye,2002
6/16/2002,1457,Sockeye,2002
6/17/2002,110,Sockeye,2002
6/18/2002,618,Sockeye,2002
6/19/2002,94,Sockeye,2002
6/20/2002,1885,Sockeye,2002
6/21/2002,1230,Sockeye,2002
6/22/2002,2523,Sockeye,2002
6/23/2002,1233,Sockeye,2002
6/24/2002,1857,Sockeye,2002
6/25/2002,1246,Sockeye,2002
6/26/2002,73,Sockeye,2002
6/27/2002,992,Sockeye,2002
6/28/2002,2763,Sockeye,2002
6/29/2002,475,Sockeye,2002
6/30/2002,2405,Sockeye,2002
7/1/2002,1208,Sockeye,2002
7/2/2002,722,Sockeye,2002
7/3/2002,1322,Sockeye,2002
7/4/2002,357,Sockeye,2002
7/5/2002,868,Sockeye,2002
7/6/2002,1877,Sockeye,2002
7/7/2002,7643,Sockeye,2002
7/8/2002,2757,Sockeye,2002
7/9/2002,1583,Sockeye,2002
7/10/2002,58,Sockeye,2002
7/11/2002,2747,Sockeye,2002
7/12/2002,723,Sockeye,2002
7/13/2002,5533,Sockeye,2002
7/14/2002,2378,Sockeye,2002
7/15/2002,528,Sockeye,2002
7/16/2002,5315,Sockeye,2002
7/17/2002,112,Sockeye,2002
7/18/2002,2524,Sockeye,2002
7/19/2002,0,Sockeye,2002
7/20/2002,609,Sockeye,2002
7/21/2002,172,Sockeye,2002
7/22/2002,19,Sockeye,2002
7/23/2002,821,Sockeye,2002
7/24/2002,503,Sockeye,2002
7/25/2002,15,Sockeye,2002
7/26/2002,203,Sockeye,2002
7/27/2002,97,Sockeye,2002
7/28/2002,69,Sockeye,2002
7/29/2002,236,Sockeye,2002
7/30/2002,1108,Sockeye,2002
7/31/2002,215,Sockeye,2002
8/1/2002,517,Sockeye,2002
8/2/2002,351,Sockeye,2002
8/3/2002,798,Sockeye,2002
8/4/2002,868,Sockeye,2002
8/5/2002,828,Sockeye,2002
8/6/2002,127,Sockeye,2002
8/7/2002,31,Sockeye,2002
5/1/2003,0,Sockeye,2003
5/2/2003,0,Sockeye,2003
5/3/2003,0,Sockeye,2003
5/4/2003,0,Sockeye,2003
5/5/2003,0,Sockeye,2003
5/6/2003,0,Sockeye,2003
5/7/2003,0,Sockeye,2003
5/8/2003,0,Sockeye,2003
5/9/2003,0,Sockeye,2003
5/10/2003,0,Sockeye,2003
5/11/2003,0,Sockeye,2003
5/12/2003,0,Sockeye,2003
5/13/2003,0,Sockeye,2003
5/14/2003,0,Sockeye,2003
5/15/2003,0,Sockeye,2003
5/16/2003,0,Sockeye,2003
5/17/2003,0,Sockeye,2003
5/18/2003,0,Sockeye,2003
5/19/2003,0,Sockeye,2003
5/20/2003,0,Sockeye,2003
5/21/2003,0,Sockeye,2003
5/22/2003,0,Sockeye,2003
5/23/2003,0,Sockeye,2003
5/24/2003,0,Sockeye,2003
5/25/2003,0,Sockeye,2003
5/26/2003,0,Sockeye,2003
5/27/2003,3,Sockeye,2003
5/28/2003,9,Sockeye,2003
5/29/2003,0,Sockeye,2003
5/30/2003,15,Sockeye,2003
5/31/2003,8,Sockeye,2003
6/1/2003,1,Sockeye,2003
6/2/2003,300,Sockeye,2003
6/3/2003,183,Sockeye,2003
6/4/2003,355,Sockeye,2003
6/5/2003,7,Sockeye,2003
6/6/2003,1146,Sockeye,2003
6/7/2003,70,Sockeye,2003
6/8/2003,174,Sockeye,2003
6/9/2003,960,Sockeye,2003
6/10/2003,414,Sockeye,2003
6/11/2003,453,Sockeye,2003
6/12/2003,65,Sockeye,2003
6/13/2003,104,Sockeye,2003
6/14/2003,2098,Sockeye,2003
6/15/2003,1092,Sockeye,2003
6/16/2003,128,Sockeye,2003
6/17/2003,322,Sockeye,2003
6/18/2003,1262,Sockeye,2003
6/19/2003,500,Sockeye,2003
6/20/2003,274,Sockeye,2003
6/21/2003,486,Sockeye,2003
6/22/2003,1366,Sockeye,2003
6/23/2003,317,Sockeye,2003
6/24/2003,1540,Sockeye,2003
6/25/2003,672,Sockeye,2003
6/26/2003,1216,Sockeye,2003
6/27/2003,1539,Sockeye,2003
6/28/2003,1211,Sockeye,2003
6/29/2003,4090,Sockeye,2003
6/30/2003,3672,Sockeye,2003
7/1/2003,1487,Sockeye,2003
7/2/2003,151,Sockeye,2003
7/3/2003,2446,Sockeye,2003
7/4/2003,2719,Sockeye,2003
7/5/2003,2436,Sockeye,2003
7/6/2003,5246,Sockeye,2003
7/7/2003,4917,Sockeye,2003
7/8/2003,1004,Sockeye,2003
7/9/2003,34,Sockeye,2003
7/10/2003,248,Sockeye,2003
7/11/2003,1701,Sockeye,2003
7/12/2003,431,Sockeye,2003
7/13/2003,1187,Sockeye,2003
7/14/2003,1605,Sockeye,2003
7/15/2003,1148,Sockeye,2003
7/16/2003,239,Sockeye,2003
7/17/2003,1255,Sockeye,2003
7/18/2003,2099,Sockeye,2003
7/19/2003,2203,Sockeye,2003
7/20/2003,1492,Sockeye,2003
7/21/2003,1504,Sockeye,2003
7/22/2003,2469,Sockeye,2003
7/23/2003,3263,Sockeye,2003
7/24/2003,2383,Sockeye,2003
7/25/2003,2121,Sockeye,2003
7/26/2003,2286,Sockeye,2003
7/27/2003,730,Sockeye,2003
7/28/2003,1144,Sockeye,2003
7/29/2003,824,Sockeye,2003
7/30/2003,639,Sockeye,2003
7/31/2003,2992,Sockeye,2003
8/1/2003,2474,Sockeye,2003
8/2/2003,955,Sockeye,2003
8/3/2003,1759,Sockeye,2003
8/4/2003,1222,Sockeye,2003
8/5/2003,651,Sockeye,2003
8/6/2003,530,Sockeye,2003
8/7/2003,807,Sockeye,2003
8/8/2003,867,Sockeye,2003
5/8/2004,0,Sockeye,2004
5/9/2004,0,Sockeye,2004
5/10/2004,0,Sockeye,2004
5/11/2004,0,Sockeye,2004
5/12/2004,0,Sockeye,2004
5/13/2004,0,Sockeye,2004
5/14/2004,0,Sockeye,2004
5/15/2004,0,Sockeye,2004
5/16/2004,0,Sockeye,2004
5/17/2004,0,Sockeye,2004
5/18/2004,0,Sockeye,2004
5/19/2004,0,Sockeye,2004
5/20/2004,0,Sockeye,2004
5/21/2004,0,Sockeye,2004
5/22/2004,0,Sockeye,2004
5/23/2004,0,Sockeye,2004
5/24/2004,0,Sockeye,2004
5/25/2004,0,Sockeye,2004
5/26/2004,0,Sockeye,2004
5/27/2004,0,Sockeye,2004
5/28/2004,0,Sockeye,2004
5/29/2004,3,Sockeye,2004
5/30/2004,4,Sockeye,2004
5/31/2004,0,Sockeye,2004
6/1/2004,7,Sockeye,2004
6/2/2004,22,Sockeye,2004
6/3/2004,0,Sockeye,2004
6/4/2004,61,Sockeye,2004
6/5/2004,247,Sockeye,2004
6/6/2004,87,Sockeye,2004
6/7/2004,39,Sockeye,2004
6/8/2004,751,Sockeye,2004
6/9/2004,3,Sockeye,2004
6/10/2004,163,Sockeye,2004
6/11/2004,138,Sockeye,2004
6/12/2004,324,Sockeye,2004
6/13/2004,126,Sockeye,2004
6/14/2004,328,Sockeye,2004
6/15/2004,281,Sockeye,2004
6/16/2004,4,Sockeye,2004
6/17/2004,944,Sockeye,2004
6/18/2004,894,Sockeye,2004
6/19/2004,234,Sockeye,2004
6/20/2004,1946,Sockeye,2004
6/21/2004,74,Sockeye,2004
6/22/2004,75,Sockeye,2004
6/23/2004,752,Sockeye,2004
6/24/2004,505,Sockeye,2004
6/25/2004,1949,Sockeye,2004
6/26/2004,848,Sockeye,2004
6/27/2004,319,Sockeye,2004
6/28/2004,976,Sockeye,2004
6/29/2004,90,Sockeye,2004
6/30/2004,0,Sockeye,2004
7/1/2004,882,Sockeye,2004
7/2/2004,1670,Sockeye,2004
7/3/2004,2124,Sockeye,2004
7/4/2004,768,Sockeye,2004
7/5/2004,905,Sockeye,2004
7/6/2004,514,Sockeye,2004
7/7/2004,1066,Sockeye,2004
7/8/2004,1197,Sockeye,2004
7/9/2004,337,Sockeye,2004
7/10/2004,555,Sockeye,2004
7/11/2004,802,Sockeye,2004
7/12/2004,1732,Sockeye,2004
7/13/2004,305,Sockeye,2004
7/14/2004,49,Sockeye,2004
7/15/2004,2629,Sockeye,2004
7/16/2004,1583,Sockeye,2004
7/17/2004,1001,Sockeye,2004
7/18/2004,1173,Sockeye,2004
7/19/2004,41,Sockeye,2004
7/20/2004,1009,Sockeye,2004
7/21/2004,1918,Sockeye,2004
7/22/2004,274,Sockeye,2004
7/23/2004,548,Sockeye,2004
7/24/2004,2350,Sockeye,2004
7/25/2004,569,Sockeye,2004
7/26/2004,656,Sockeye,2004
7/27/2004,944,Sockeye,2004
7/28/2004,90,Sockeye,2004
7/29/2004,782,Sockeye,2004
7/30/2004,77,Sockeye,2004
7/31/2004,92,Sockeye,2004
8/1/2004,597,Sockeye,2004
8/2/2004,553,Sockeye,2004
8/3/2004,209,Sockeye,2004
8/4/2004,112,Sockeye,2004
8/5/2004,590,Sockeye,2004
8/6/2004,101,Sockeye,2004
8/7/2004,98,Sockeye,2004
8/8/2004,182,Sockeye,2004
5/1/2005,0,Sockeye,2005
5/2/2005,0,Sockeye,2005
5/3/2005,0,Sockeye,2005
5/4/2005,0,Sockeye,2005
5/5/2005,0,Sockeye,2005
5/6/2005,0,Sockeye,2005
5/7/2005,0,Sockeye,2005
5/8/2005,0,Sockeye,2005
5/9/2005,0,Sockeye,2005
5/10/2005,0,Sockeye,2005
5/11/2005,0,Sockeye,2005
5/12/2005,0,Sockeye,2005
5/13/2005,0,Sockeye,2005
5/14/2005,0,Sockeye,2005
5/15/2005,0,Sockeye,2005
5/16/2005,0,Sockeye,2005
5/17/2005,0,Sockeye,2005
5/18/2005,0,Sockeye,2005
5/19/2005,0,Sockeye,2005
5/20/2005,0,Sockeye,2005
5/21/2005,0,Sockeye,2005
5/22/2005,0,Sockeye,2005
5/23/2005,0,Sockeye,2005
5/24/2005,0,Sockeye,2005
5/25/2005,154,Sockeye,2005
5/26/2005,57,Sockeye,2005
5/27/2005,1028,Sockeye,2005
5/28/2005,101,Sockeye,2005
5/29/2005,727,Sockeye,2005
5/30/2005,946,Sockeye,2005
5/31/2005,741,Sockeye,2005
6/1/2005,1072,Sockeye,2005
6/2/2005,688,Sockeye,2005
6/3/2005,1266,Sockeye,2005
6/4/2005,332,Sockeye,2005
6/5/2005,1753,Sockeye,2005
6/6/2005,1241,Sockeye,2005
6/7/2005,910,Sockeye,2005
6/8/2005,1309,Sockeye,2005
6/9/2005,1353,Sockeye,2005
6/10/2005,608,Sockeye,2005
6/11/2005,307,Sockeye,2005
6/12/2005,498,Sockeye,2005
6/13/2005,528,Sockeye,2005
6/14/2005,115,Sockeye,2005
