"","year","stream_name","count","imputed"
"1603",1989,184,2507,FALSE
"1604",1990,184,447,FALSE
"1605",1991,184,257,FALSE
"1606",1992,184,167,FALSE
"1607",1993,184,223,FALSE
"1608",1994,184,125,FALSE
"1609",1995,184,118,FALSE
"1610",1999,184,1194,FALSE
"1611",2000,184,807,FALSE
"1612",2001,184,1901,FALSE
"1613",2002,184,162,FALSE
"1614",2003,184,41,FALSE
"1615",2004,184,563.105339831045,TRUE
"1616",2005,184,47,FALSE
"1617",2006,184,0,FALSE
"1618",2007,184,162.577038309445,TRUE
"1619",2008,184,389,FALSE
"1620",2009,184,2213,FALSE
"1621",2010,184,332,FALSE
"1622",2011,184,424,FALSE
"1623",2012,184,285,FALSE
"1624",2013,184,1170,FALSE
"1625",2014,184,311,FALSE
"1626",2015,184,594,FALSE
"1627",2016,184,614,FALSE
"1628",2017,184,72,FALSE
"1629",2018,184,517,FALSE
"1630",2019,184,73,FALSE
"1631",2020,184,250,FALSE
"1632",2021,184,199,FALSE
"1633",1971,185,161,FALSE
"1634",1972,185,837,FALSE
"1635",1973,185,159,FALSE
"1636",1974,185,1172,FALSE
"1637",1975,185,0,FALSE
"1638",1976,185,2,FALSE
"1639",1977,185,43,FALSE
"1640",1978,185,1030,FALSE
"1641",1979,185,1708,FALSE
"1642",1980,185,3,FALSE
"1643",1981,185,0,FALSE
"1644",1982,185,2,FALSE
"1645",1983,185,2606,FALSE
"1646",1984,185,374,FALSE
"1647",1985,185,0,FALSE
"1648",1986,185,0,FALSE
"1649",1987,185,14,FALSE
"1650",1988,185,491,FALSE
"1651",1989,185,454,FALSE
"1652",1990,185,145,FALSE
"1653",1991,185,299,FALSE
"1654",1992,185,332,FALSE
"1655",1993,185,222,FALSE
"1656",1994,185,387,FALSE
"1657",1995,185,80,FALSE
"1658",1999,185,0,FALSE
"1659",2000,185,2104,FALSE
"1660",2001,185,52,FALSE
"1661",2002,185,239,FALSE
"1662",2003,185,14,FALSE
"1663",2004,185,470.650541905481,TRUE
"1664",2005,185,37,FALSE
"1665",2006,185,58,FALSE
"1666",2007,185,135.883938170981,TRUE
"1667",2008,185,857,FALSE
"1668",2009,185,2077,FALSE
"1669",2010,185,282,FALSE
"1670",2011,185,259,FALSE
"1671",2012,185,976,FALSE
"1672",2013,185,1222,FALSE
"1673",2014,185,38,FALSE
"1674",2015,185,452,FALSE
"1675",2016,185,510,FALSE
"1676",2017,185,107,FALSE
"1677",2018,185,574,FALSE
"1678",2019,185,372,FALSE
"1679",2020,185,109,FALSE
"1680",2021,185,210,FALSE
"1681",1971,186,793,FALSE
"1682",1972,186,841,FALSE
"1683",1973,186,9,FALSE
"1684",1974,186,209,FALSE
"1685",1975,186,81,FALSE
"1686",1976,186,73,FALSE
"1687",1977,186,93,FALSE
"1688",1978,186,2435,FALSE
"1689",1979,186,668,FALSE
"1690",1980,186,312,FALSE
"1691",1981,186,4,FALSE
"1692",1982,186,18,FALSE
"1693",1983,186,2818,FALSE
"1694",1984,186,985,FALSE
"1695",1985,186,90,FALSE
"1696",1986,186,0,FALSE
"1697",1987,186,67,FALSE
"1698",1988,186,5,FALSE
"1699",1989,186,980,FALSE
"1700",1990,186,221,FALSE
"1701",1991,186,279,FALSE
"1702",1992,186,202,FALSE
"1703",1993,186,248,FALSE
"1704",1994,186,275,FALSE
"1705",1995,186,46,FALSE
"1706",1999,186,0,FALSE
"1707",2000,186,201,FALSE
"1708",2001,186,2239,FALSE
"1709",2002,186,340,FALSE
"1710",2003,186,146,FALSE
"1711",2004,186,518.564420068337,TRUE
"1712",2005,186,151,FALSE
"1713",2006,186,79,FALSE
"1714",2007,186,149.71740032136,TRUE
"1715",2008,186,309,FALSE
"1716",2009,186,645,FALSE
"1717",2010,186,324,FALSE
"1718",2011,186,409,FALSE
"1719",2012,186,704,FALSE
"1720",2013,186,1444,FALSE
"1721",2014,186,2437,FALSE
"1722",2015,186,148,FALSE
"1723",2016,186,720,FALSE
"1724",2017,186,1,FALSE
"1725",2018,186,553,FALSE
"1726",2019,186,306,FALSE
"1727",2020,186,65,FALSE
"1728",2021,186,242,FALSE
"1729",1971,187,1042,FALSE
"1730",1972,187,1499,FALSE
"1731",1973,187,56,FALSE
"1732",1974,187,36,FALSE
"1733",1975,187,9,FALSE
"1734",1976,187,10,FALSE
"1735",1977,187,36,FALSE
"1736",1978,187,2454,FALSE
"1737",1979,187,27,FALSE
"1738",1980,187,481,FALSE
"1739",1981,187,8,FALSE
"1740",1982,187,90,FALSE
"1741",1983,187,866,FALSE
"1742",1984,187,1491,FALSE
"1743",1985,187,0,FALSE
"1744",1986,187,1,FALSE
"1745",1987,187,24,FALSE
"1746",1988,187,0,FALSE
"1747",1989,187,1380,FALSE
"1748",1990,187,355,FALSE
"1749",1991,187,251,FALSE
"1750",1992,187,305,FALSE
"1751",1993,187,620,FALSE
"1752",1994,187,800,FALSE
"1753",1995,187,106,FALSE
"1754",1999,187,17,FALSE
"1755",2000,187,1107,FALSE
"1756",2001,187,585,FALSE
"1757",2002,187,288,FALSE
"1758",2003,187,213,FALSE
"1759",2004,187,521.691666220616,TRUE
"1760",2005,187,585,FALSE
"1761",2006,187,10,FALSE
"1762",2007,187,150.620283638447,TRUE
"1763",2008,187,287,FALSE
"1764",2009,187,393,FALSE
"1765",2010,187,747,FALSE
"1766",2011,187,549,FALSE
"1767",2012,187,574,FALSE
"1768",2013,187,1008,FALSE
"1769",2014,187,2038,FALSE
"1770",2015,187,641,FALSE
"1771",2016,187,753,FALSE
"1772",2017,187,-4,FALSE
"1773",2018,187,216,FALSE
"1774",2019,187,494,FALSE
"1775",2020,187,311,FALSE
"1776",2021,187,596,FALSE
"1777",1971,188,807,FALSE
"1778",1972,188,401,FALSE
"1779",1973,188,12,FALSE
"1780",1974,188,136,FALSE
"1781",1975,188,0,FALSE
"1782",1976,188,595,FALSE
"1783",1977,188,341,FALSE
"1784",1978,188,813,FALSE
"1785",1979,188,55,FALSE
"1786",1980,188,621,FALSE
"1787",1981,188,83,FALSE
"1788",1982,188,440,FALSE
"1789",1983,188,68,FALSE
"1790",1984,188,3,FALSE
"1791",1985,188,0,FALSE
"1792",1986,188,3,FALSE
"1793",1987,188,662,FALSE
"1794",1988,188,0,FALSE
"1795",1989,188,1661,FALSE
"1796",1990,188,442,FALSE
"1797",1991,188,199,FALSE
"1798",1992,188,30,FALSE
"1799",1993,188,644,FALSE
"1800",1994,188,1133,FALSE
"1801",1995,188,134,FALSE
"1802",1999,188,0,FALSE
"1803",2000,188,334,FALSE
"1804",2001,188,720,FALSE
"1805",2002,188,1100,FALSE
"1806",2003,188,0,FALSE
"1807",2004,188,58,FALSE
"1808",2005,188,80,FALSE
"1809",2006,188,49,FALSE
"1810",2007,188,116.702736141031,TRUE
"1811",2008,188,127,FALSE
"1812",2009,188,27,FALSE
"1813",2010,188,90,FALSE
"1814",2011,188,425,FALSE
"1815",2012,188,531,FALSE
"1816",2013,188,799,FALSE
"1817",2014,188,627,FALSE
"1818",2015,188,88,FALSE
"1819",2016,188,784,FALSE
"1820",2017,188,1597,FALSE
"1821",2018,188,370,FALSE
"1822",2019,188,655,FALSE
"1823",2020,188,143,FALSE
"1824",2021,188,613,FALSE
"1825",1971,189,25,FALSE
"1826",1972,189,757,FALSE
"1827",1973,189,15,FALSE
"1828",1974,189,1027,FALSE
"1829",1975,189,39,FALSE
"1830",1976,189,496,FALSE
"1831",1977,189,133,FALSE
"1832",1978,189,1019,FALSE
"1833",1979,189,165,FALSE
"1834",1980,189,241,FALSE
"1835",1981,189,46,FALSE
"1836",1982,189,8,FALSE
"1837",1983,189,2747,FALSE
"1838",1984,189,41,FALSE
"1839",1985,189,192,FALSE
"1840",1986,189,2,FALSE
"1841",1987,189,56,FALSE
"1842",1988,189,0,FALSE
"1843",1989,189,0,FALSE
"1844",1990,189,572,FALSE
"1845",1991,189,198,FALSE
"1846",1992,189,101,FALSE
"1847",1993,189,588,FALSE
"1848",1994,189,1433,FALSE
"1849",1995,189,165,FALSE
"1850",1999,189,0,FALSE
"1851",2000,189,622,FALSE
"1852",2001,189,699,FALSE
"1853",2002,189,162,FALSE
"1854",2003,189,3,FALSE
"1855",2004,189,82,FALSE
"1856",2005,189,138,FALSE
"1857",2006,189,10,FALSE
"1858",2007,189,121.250988726779,TRUE
"1859",2008,189,122,FALSE
"1860",2009,189,27,FALSE
"1861",2010,189,1043,FALSE
"1862",2011,189,985,FALSE
"1863",2012,189,1808,FALSE
"1864",2013,189,639,FALSE
"1865",2014,189,6,FALSE
"1866",2015,189,68,FALSE
"1867",2016,189,95,FALSE
"1868",2017,189,1107,FALSE
"1869",2018,189,465,FALSE
"1870",2019,189,236,FALSE
"1871",2020,189,150,FALSE
"1872",2021,189,688,FALSE
"1873",1971,190,551,FALSE
"1874",1972,190,14,FALSE
"1875",1973,190,546,FALSE
"1876",1974,190,1100,FALSE
"1877",1975,190,16,FALSE
"1878",1976,190,699,FALSE
"1879",1977,190,66,FALSE
"1880",1978,190,554,FALSE
"1881",1979,190,0,FALSE
"1882",1980,190,207,FALSE
"1883",1981,190,103,FALSE
"1884",1982,190,35,FALSE
"1885",1983,190,1905,FALSE
"1886",1984,190,0,FALSE
"1887",1985,190,623,FALSE
"1888",1986,190,79,FALSE
"1889",1987,190,1026,FALSE
"1890",1988,190,0,FALSE
"1891",1989,190,30,FALSE
"1892",1990,190,366,FALSE
"1893",1991,190,205,FALSE
"1894",1992,190,105,FALSE
"1895",1993,190,1418,FALSE
"1896",1994,190,3408,FALSE
"1897",1995,190,992,FALSE
"1898",1999,190,0,FALSE
"1899",2000,190,1000,FALSE
"1900",2001,190,599,FALSE
"1901",2002,190,1600,FALSE
"1902",2003,190,0,FALSE
"1903",2004,190,0,FALSE
"1904",2005,190,316,FALSE
"1905",2006,190,29,FALSE
"1906",2007,190,157.479302985564,TRUE
"1907",2008,190,179,FALSE
"1908",2009,190,0,FALSE
"1909",2010,190,668,FALSE
"1910",2011,190,694,FALSE
"1911",2012,190,794,FALSE
"1912",2013,190,59,FALSE
"1913",2014,190,1249,FALSE
"1914",2015,190,213,FALSE
"1915",2016,190,1415,FALSE
"1916",2017,190,502,FALSE
"1917",2018,190,480,FALSE
"1918",2019,190,514,FALSE
"1919",2020,190,200,FALSE
"1920",2021,190,405,FALSE
"1921",1971,191,19,FALSE
"1922",1972,191,500,FALSE
"1923",1973,191,134,FALSE
"1924",1974,191,2659,FALSE
"1925",1975,191,7,FALSE
"1926",1976,191,7,FALSE
"1927",1977,191,0,FALSE
"1928",1978,191,834,FALSE
"1929",1979,191,382,FALSE
"1930",1980,191,331,FALSE
"1931",1981,191,37,FALSE
"1932",1982,191,12,FALSE
"1933",1983,191,777,FALSE
"1934",1984,191,0,FALSE
"1935",1985,191,289,FALSE
"1936",1986,191,3,FALSE
"1937",1987,191,240,FALSE
"1938",1988,191,0,FALSE
"1939",1989,191,578,FALSE
"1940",1990,191,0,FALSE
"1941",1991,191,126,FALSE
"1942",1992,191,8,FALSE
"1943",1993,191,527,FALSE
"1944",1994,191,204,FALSE
"1945",1995,191,80,FALSE
"1946",1999,191,0,FALSE
"1947",2000,191,764,FALSE
"1948",2001,191,632,FALSE
"1949",2002,191,1162,FALSE
"1950",2003,191,0,FALSE
"1951",2004,191,30,FALSE
"1952",2005,191,471,FALSE
"1953",2006,191,109,FALSE
"1954",2007,191,118.172559804842,TRUE
"1955",2008,191,43,FALSE
"1956",2009,191,476,FALSE
"1957",2010,191,1063,FALSE
"1958",2011,191,657,FALSE
"1959",2012,191,747,FALSE
"1960",2013,191,813,FALSE
"1961",2014,191,933,FALSE
"1962",2015,191,385,FALSE
"1963",2016,191,311,FALSE
"1964",2017,191,946,FALSE
"1965",2018,191,451,FALSE
"1966",2019,191,265,FALSE
"1967",2020,191,90,FALSE
"1968",2021,191,631,FALSE
"1969",1971,192,1346,FALSE
"1970",1972,192,500,FALSE
"1971",1973,192,319,FALSE
"1972",1974,192,1444,FALSE
"1973",1975,192,2,FALSE
"1974",1976,192,557,FALSE
"1975",1977,192,177,FALSE
"1976",1978,192,922,FALSE
"1977",1979,192,11,FALSE
"1978",1980,192,463,FALSE
"1979",1981,192,79,FALSE
"1980",1982,192,249,FALSE
"1981",1983,192,1599,FALSE
"1982",1984,192,0,FALSE
"1983",1985,192,201,FALSE
"1984",1986,192,420,FALSE
"1985",1987,192,122,FALSE
"1986",1988,192,0,FALSE
"1987",1989,192,745,FALSE
"1988",1990,192,671,FALSE
"1989",1991,192,578,FALSE
"1990",1992,192,202,FALSE
"1991",1993,192,651,FALSE
"1992",1994,192,588,FALSE
"1993",1995,192,47,FALSE
"1994",1999,192,114,FALSE
"1995",2000,192,243,FALSE
"1996",2001,192,707,FALSE
"1997",2002,192,523,FALSE
"1998",2003,192,0,FALSE
"1999",2004,192,878,FALSE
"2000",2005,192,297,FALSE
"2001",2006,192,559,FALSE
"2002",2007,192,148.237707946005,TRUE
"2003",2008,192,7,FALSE
"2004",2009,192,757,FALSE
"2005",2010,192,594,FALSE
"2006",2011,192,341,FALSE
"2007",2012,192,606,FALSE
"2008",2013,192,737,FALSE
"2009",2014,192,533,FALSE
"2010",2015,192,642,FALSE
"2011",2016,192,-127,FALSE
"2012",2017,192,843,FALSE
"2013",2018,192,29,FALSE
"2014",2019,192,2434,FALSE
"2015",2020,192,322,FALSE
"2016",2021,192,567,FALSE
"2017",1971,193,749,FALSE
"2018",1972,193,12,FALSE
"2019",1973,193,75,FALSE
"2020",1974,193,1079,FALSE
"2021",1975,193,2,FALSE
"2022",1976,193,0,FALSE
"2023",1977,193,0,FALSE
"2024",1978,193,92,FALSE
"2025",1979,193,720,FALSE
"2026",1980,193,831,FALSE
"2027",1981,193,78,FALSE
"2028",1982,193,111,FALSE
"2029",1983,193,2126,FALSE
"2030",1984,193,0,FALSE
"2031",1985,193,12,FALSE
"2032",1986,193,94,FALSE
"2033",1987,193,193,FALSE
"2034",1988,193,0,FALSE
"2035",1989,193,87,FALSE
"2036",1990,193,610,FALSE
"2037",1991,193,452,FALSE
"2038",1992,193,1011,FALSE
"2039",1993,193,607,FALSE
"2040",1994,193,205,FALSE
"2041",1995,193,793,FALSE
"2042",1999,193,178,FALSE
"2043",2000,193,348,FALSE
"2044",2001,193,1279,FALSE
"2045",2002,193,897,FALSE
"2046",2003,193,32,FALSE
"2047",2004,193,500,FALSE
"2048",2005,193,558,FALSE
"2049",2006,193,486,FALSE
"2050",2007,193,166.607349450451,TRUE
"2051",2008,193,80,FALSE
"2052",2009,193,1622,FALSE
"2053",2010,193,800,FALSE
"2054",2011,193,563,FALSE
"2055",2012,193,579,FALSE
"2056",2013,193,741,FALSE
"2057",2014,193,850,FALSE
"2058",2015,193,1071,FALSE
"2059",2016,193,541,FALSE
"2060",2017,193,854,FALSE
"2061",2018,193,0,FALSE
"2062",2019,193,3214,FALSE
"2063",2020,193,505,FALSE
"2064",2021,193,774,FALSE
"2065",1971,194,571,FALSE
"2066",1972,194,47,FALSE
"2067",1973,194,85,FALSE
"2068",1974,194,1755,FALSE
"2069",1975,194,4,FALSE
"2070",1976,194,216,FALSE
"2071",1977,194,0,FALSE
"2072",1978,194,11,FALSE
"2073",1979,194,175,FALSE
"2074",1980,194,866,FALSE
"2075",1981,194,50,FALSE
"2076",1982,194,30,FALSE
"2077",1983,194,1474,FALSE
"2078",1984,194,143,FALSE
"2079",1985,194,0,FALSE
"2080",1986,194,1,FALSE
"2081",1987,194,101,FALSE
"2082",1988,194,3,FALSE
"2083",1989,194,149,FALSE
"2084",1990,194,928,FALSE
"2085",1991,194,213,FALSE
"2086",1992,194,908,FALSE
"2087",1993,194,1059,FALSE
"2088",1994,194,37,FALSE
"2089",1995,194,420,FALSE
"2090",1999,194,849,FALSE
"2091",2000,194,197,FALSE
"2092",2001,194,681,FALSE
"2093",2002,194,246,FALSE
"2094",2003,194,89,FALSE
"2095",2004,194,526,FALSE
"2096",2005,194,369,FALSE
"2097",2006,194,112,FALSE
"2098",2007,194,77,FALSE
"2099",2008,194,162,FALSE
"2100",2009,194,252,FALSE
"2101",2010,194,408,FALSE
"2102",2011,194,777,FALSE
"2103",2012,194,525,FALSE
"2104",2013,194,1837,FALSE
"2105",2014,194,533,FALSE
"2106",2015,194,525,FALSE
"2107",2016,194,364,FALSE
"2108",2017,194,424,FALSE
"2109",2018,194,170,FALSE
"2110",2019,194,2763,FALSE
"2111",2020,194,660,FALSE
"2112",2021,194,611,FALSE
"2113",1971,195,35,FALSE
"2114",1972,195,17,FALSE
"2115",1973,195,336,FALSE
"2116",1974,195,172,FALSE
"2117",1975,195,0,FALSE
"2118",1976,195,7,FALSE
"2119",1977,195,30,FALSE
"2120",1978,195,214,FALSE
"2121",1979,195,628,FALSE
"2122",1980,195,1177,FALSE
"2123",1981,195,62,FALSE
"2124",1982,195,39,FALSE
"2125",1983,195,4401,FALSE
"2126",1984,195,309,FALSE
"2127",1985,195,0,FALSE
"2128",1986,195,50,FALSE
"2129",1987,195,177,FALSE
"2130",1988,195,2,FALSE
"2131",1989,195,101,FALSE
"2132",1990,195,1206,FALSE
"2133",1991,195,40,FALSE
"2134",1992,195,1604,FALSE
"2135",1993,195,38,FALSE
"2136",1994,195,18,FALSE
"2137",1995,195,398,FALSE
"2138",1999,195,64,FALSE
"2139",2000,195,190,FALSE
"2140",2001,195,1280,FALSE
"2141",2002,195,1084,FALSE
"2142",2003,195,102,FALSE
"2143",2004,195,243,FALSE
"2144",2005,195,393,FALSE
"2145",2006,195,67,FALSE
"2146",2007,195,46,FALSE
"2147",2008,195,64,FALSE
"2148",2009,195,2498,FALSE
"2149",2010,195,448,FALSE
"2150",2011,195,522,FALSE
"2151",2012,195,528,FALSE
"2152",2013,195,2139,FALSE
"2153",2014,195,568,FALSE
"2154",2015,195,396,FALSE
"2155",2016,195,14,FALSE
"2156",2017,195,1426,FALSE
"2157",2018,195,411,FALSE
"2158",2019,195,2118,FALSE
"2159",2020,195,843,FALSE
"2160",2021,195,727,FALSE
"2161",1971,196,49,FALSE
"2162",1972,196,11,FALSE
"2163",1973,196,107,FALSE
"2164",1974,196,757,FALSE
"2165",1975,196,0,FALSE
"2166",1976,196,230,FALSE
"2167",1977,196,0,FALSE
"2168",1978,196,124,FALSE
"2169",1979,196,2102,FALSE
"2170",1980,196,994,FALSE
"2171",1981,196,140,FALSE
"2172",1982,196,1,FALSE
"2173",1983,196,1609,FALSE
"2174",1984,196,171,FALSE
"2175",1985,196,320,FALSE
"2176",1986,196,43,FALSE
"2177",1987,196,851,FALSE
"2178",1988,196,3,FALSE
"2179",1989,196,605,FALSE
"2180",1990,196,3097,FALSE
"2181",1991,196,292,FALSE
"2182",1992,196,485,FALSE
"2183",1993,196,522,FALSE
"2184",1994,196,827,FALSE
"2185",1995,196,62,FALSE
"2186",1999,196,101,FALSE
"2187",2000,196,1039,FALSE
"2188",2001,196,485,FALSE
"2189",2002,196,661,FALSE
"2190",2003,196,368,FALSE
"2191",2004,196,1918,FALSE
"2192",2005,196,126,FALSE
"2193",2006,196,79,FALSE
"2194",2007,196,160,FALSE
"2195",2008,196,482,FALSE
"2196",2009,196,2532,FALSE
"2197",2010,196,464,FALSE
"2198",2011,196,93,FALSE
"2199",2012,196,839,FALSE
"2200",2013,196,965,FALSE
"2201",2014,196,556,FALSE
"2202",2015,196,470,FALSE
"2203",2016,196,112,FALSE
"2204",2017,196,215,FALSE
"2205",2018,196,1689,FALSE
"2206",2019,196,2327,FALSE
"2207",2020,196,281,FALSE
"2208",2021,196,775,FALSE
"2209",1971,197,35,FALSE
"2210",1972,197,77,FALSE
"2211",1973,197,1143,FALSE
"2212",1974,197,358,FALSE
"2213",1975,197,27,FALSE
"2214",1976,197,479,FALSE
"2215",1977,197,0,FALSE
"2216",1978,197,5,FALSE
"2217",1979,197,2025,FALSE
"2218",1980,197,602,FALSE
"2219",1981,197,116,FALSE
"2220",1982,197,0,FALSE
"2221",1983,197,3298,FALSE
"2222",1984,197,3,FALSE
"2223",1985,197,48,FALSE
"2224",1986,197,40,FALSE
"2225",1987,197,248,FALSE
"2226",1988,197,0,FALSE
"2227",1989,197,164,FALSE
"2228",1990,197,1843,FALSE
"2229",1991,197,0,FALSE
"2230",1992,197,786,FALSE
"2231",1993,197,420,FALSE
"2232",1994,197,134,FALSE
"2233",1995,197,598,FALSE
"2234",1999,197,410,FALSE
"2235",2000,197,213,FALSE
"2236",2001,197,2201,FALSE
"2237",2002,197,321,FALSE
"2238",2003,197,244,FALSE
"2239",2004,197,188,FALSE
"2240",2005,197,236,FALSE
"2241",2006,197,54,FALSE
"2242",2007,197,0,FALSE
"2243",2008,197,741,FALSE
"2244",2009,197,2067,FALSE
"2245",2010,197,278,FALSE
"2246",2011,197,396,FALSE
"2247",2012,197,2029,FALSE
"2248",2013,197,1274,FALSE
"2249",2014,197,211,FALSE
"2250",2015,197,1431,FALSE
"2251",2016,197,591,FALSE
"2252",2017,197,806,FALSE
"2253",2018,197,629,FALSE
"2254",2019,197,2477,FALSE
"2255",2020,197,215,FALSE
"2256",2021,197,237,FALSE
"2257",1971,198,51,FALSE
"2258",1972,198,111,FALSE
"2259",1973,198,1018,FALSE
"2260",1974,198,218,FALSE
"2261",1975,198,0,FALSE
"2262",1976,198,42,FALSE
"2263",1977,198,0,FALSE
"2264",1978,198,1777,FALSE
"2265",1979,198,1462,FALSE
"2266",1980,198,399,FALSE
"2267",1981,198,110,FALSE
"2268",1982,198,31,FALSE
"2269",1983,198,10,FALSE
"2270",1984,198,3,FALSE
"2271",1985,198,53,FALSE
"2272",1986,198,0,FALSE
"2273",1987,198,2223,FALSE
"2274",1988,198,1,FALSE
"2275",1989,198,834,FALSE
"2276",1990,198,2228,FALSE
"2277",1991,198,86,FALSE
"2278",1992,198,781,FALSE
"2279",1993,198,255,FALSE
"2280",1994,198,39,FALSE
"2281",1995,198,1230,FALSE
"2282",1999,198,771,FALSE
"2283",2000,198,123,FALSE
"2284",2001,198,621,FALSE
"2285",2002,198,516,FALSE
"2286",2003,198,54,FALSE
"2287",2004,198,128,FALSE
"2288",2005,198,299,FALSE
"2289",2006,198,0,FALSE
"2290",2007,198,10,FALSE
"2291",2008,198,70,FALSE
"2292",2009,198,2576,FALSE
"2293",2010,198,977,FALSE
"2294",2011,198,194,FALSE
"2295",2012,198,1323,FALSE
"2296",2013,198,641,FALSE
"2297",2014,198,540,FALSE
"2298",2015,198,1143,FALSE
"2299",2016,198,478,FALSE
"2300",2017,198,395,FALSE
"2301",2018,198,1251,FALSE
"2302",2019,198,1133,FALSE
"2303",2020,198,611,FALSE
"2304",2021,198,674,FALSE
"2305",1971,199,420,FALSE
"2306",1972,199,844,FALSE
"2307",1973,199,535,FALSE
"2308",1974,199,23,FALSE
"2309",1975,199,11,FALSE
"2310",1976,199,166,FALSE
"2311",1977,199,6,FALSE
"2312",1978,199,1382,FALSE
"2313",1979,199,17,FALSE
"2314",1980,199,847,FALSE
"2315",1981,199,131,FALSE
"2316",1982,199,223,FALSE
"2317",1983,199,0,FALSE
"2318",1984,199,267,FALSE
"2319",1985,199,340,FALSE
"2320",1986,199,5,FALSE
"2321",1987,199,2008,FALSE
"2322",1988,199,18,FALSE
"2323",1989,199,1007,FALSE
"2324",1990,199,1136,FALSE
"2325",1991,199,23,FALSE
"2326",1992,199,1207,FALSE
"2327",1993,199,129,FALSE
"2328",1994,199,12,FALSE
"2329",1995,199,1358,FALSE
"2330",1999,199,60,FALSE
"2331",2000,199,410,FALSE
"2332",2001,199,467,FALSE
"2333",2002,199,406,FALSE
"2334",2003,199,355,FALSE
"2335",2004,199,1626,FALSE
"2336",2005,199,174,FALSE
"2337",2006,199,494,FALSE
"2338",2007,199,0,FALSE
"2339",2008,199,17,FALSE
"2340",2009,199,3039,FALSE
"2341",2010,199,485,FALSE
"2342",2011,199,715,FALSE
"2343",2012,199,685,FALSE
"2344",2013,199,710,FALSE
"2345",2014,199,806,FALSE
"2346",2015,199,1675,FALSE
"2347",2016,199,330,FALSE
"2348",2017,199,1376,FALSE
"2349",2018,199,1509,FALSE
"2350",2019,199,1713,FALSE
"2351",2020,199,634,FALSE
"2352",2021,199,476,FALSE
"2353",1971,200,45,FALSE
"2354",1972,200,155,FALSE
"2355",1973,200,377,FALSE
"2356",1974,200,116,FALSE
"2357",1975,200,366,FALSE
"2358",1976,200,139,FALSE
"2359",1977,200,201,FALSE
"2360",1978,200,4067,FALSE
"2361",1979,200,2246,FALSE
"2362",1980,200,121,FALSE
"2363",1981,200,335,FALSE
"2364",1982,200,1174,FALSE
"2365",1983,200,4591,FALSE
"2366",1984,200,670,FALSE
"2367",1985,200,344,FALSE
"2368",1986,200,0,FALSE
"2369",1987,200,1279,FALSE
"2370",1988,200,48,FALSE
"2371",1989,200,2613,FALSE
"2372",1990,200,1093,FALSE
"2373",1991,200,40,FALSE
"2374",1992,200,758,FALSE
"2375",1993,200,373,FALSE
"2376",1994,200,0,FALSE
"2377",1995,200,1076,FALSE
"2378",1999,200,604,FALSE
"2379",2000,200,740,FALSE
"2380",2001,200,697,FALSE
"2381",2002,200,784,FALSE
"2382",2003,200,961,FALSE
"2383",2004,200,1717,FALSE
"2384",2005,200,537,FALSE
"2385",2006,200,559,FALSE
"2386",2007,200,12,FALSE
"2387",2008,200,267,FALSE
"2388",2009,200,3338,FALSE
"2389",2010,200,849,FALSE
"2390",2011,200,298,FALSE
"2391",2012,200,1043,FALSE
"2392",2013,200,1959,FALSE
"2393",2014,200,1886,FALSE
"2394",2015,200,183,FALSE
"2395",2016,200,59,FALSE
"2396",2017,200,108,FALSE
"2397",2018,200,1125,FALSE
"2398",2019,200,705,FALSE
"2399",2020,200,549,FALSE
"2400",2021,200,359,FALSE
"2401",1971,201,549,FALSE
"2402",1972,201,23,FALSE
"2403",1973,201,46,FALSE
"2404",1974,201,239,FALSE
"2405",1975,201,72,FALSE
"2406",1976,201,178,FALSE
"2407",1977,201,122,FALSE
"2408",1978,201,1765,FALSE
"2409",1979,201,659,FALSE
"2410",1980,201,215,FALSE
"2411",1981,201,116,FALSE
"2412",1982,201,525,FALSE
"2413",1983,201,1408,FALSE
"2414",1984,201,572,FALSE
"2415",1985,201,36,FALSE
"2416",1986,201,0,FALSE
"2417",1987,201,560,FALSE
"2418",1988,201,169,FALSE
"2419",1989,201,845,FALSE
"2420",1990,201,142,FALSE
"2421",1991,201,22,FALSE
"2422",1992,201,2252,FALSE
"2423",1993,201,1716,FALSE
"2424",1994,201,0,FALSE
"2425",1995,201,1324,FALSE
"2426",1999,201,131,FALSE
"2427",2000,201,176,FALSE
"2428",2001,201,1247,FALSE
"2429",2002,201,1148,FALSE
"2430",2003,201,41,FALSE
"2431",2004,201,1340,FALSE
"2432",2005,201,550,FALSE
"2433",2006,201,215,FALSE
"2434",2007,201,46,FALSE
"2435",2008,201,259,FALSE
"2436",2009,201,2959,FALSE
"2437",2010,201,1137,FALSE
"2438",2011,201,516,FALSE
"2439",2012,201,757,FALSE
"2440",2013,201,837,FALSE
"2441",2014,201,842,FALSE
"2442",2015,201,332,FALSE
"2443",2016,201,787,FALSE
"2444",2017,201,378,FALSE
"2445",2018,201,1411,FALSE
"2446",2019,201,2106,FALSE
"2447",2020,201,448,FALSE
"2448",2021,201,326,FALSE
"2449",1971,202,63,FALSE
"2450",1972,202,249,FALSE
"2451",1973,202,1179,FALSE
"2452",1974,202,519,FALSE
"2453",1975,202,6,FALSE
"2454",1976,202,1111,FALSE
"2455",1977,202,70,FALSE
"2456",1978,202,1779,FALSE
"2457",1979,202,65,FALSE
"2458",1980,202,745,FALSE
"2459",1981,202,26,FALSE
"2460",1982,202,179,FALSE
"2461",1983,202,806,FALSE
"2462",1984,202,1070,FALSE
